st_gender,st_spg,st_mmog,st_age,st_immig,st_belong,st_repeat,pa_books,pa_educ,pa_escs,W_FSTUWT,math_score,scie_score,read_score,good_math,good_scie,good_read,bad_math,bad_scie,bad_read
Male,Never or hardly ever,Almost every day,15.33,Second-Generation,.3311,0,201-500 books,18,1.4041,125.9353,630.57123,590.55682,656.52582,1,0,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.42,Native,1.0269,0,More than 500 books,13,.6357,105.1857,389.49341,457.48941,480.96729,0,0,0,1,0,0
Male,Almost every day,Once or twice a month,15.5,Native,.2067,0,201-500 books,18,1.3577,105.1857,601.42621,732.7326,678.42731,1,1,1,0,0,0
Male,Once or twice a week,Never or hardly ever,15.58,Native,.1985,0,More than 500 books,18,1.2395,105.1857,615.76538,640.72028,647.64117,1,1,1,0,0,0
Male,Every day,Once or twice a month,15.5,Native,1.398,0,More than 500 books,18,1.7289,105.1857,616.5354,645.51367,586.31403,1,1,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.25,Native,1.5043,0,More than 500 books,18,1.4192,105.1857,609.1272,637.1972,619.92853,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.83,Native,-.4089,0,More than 500 books,18,2.0668,105.1857,696.5271,720.66919,682.16919,1,1,1,0,0,0
Female,Never or hardly ever,Once or twice a month,15.75,Native,.3171,0,More than 500 books,18,2.4007,105.1857,497.56421,518.1001,562.34351,0,0,0,0,0,0
Female,Once or twice a week,Never or hardly ever,15.92,Native,.4638,0,201-500 books,15,.734,105.1857,551.90948,600.71442,631.04633,0,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.5,Native,.5531,0,More than 500 books,18,1.8014,105.1857,597.53162,611.3775,620.30573,0,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.92,Native,.2526,0,More than 500 books,18,1.7272,105.1857,627.79077,686.61462,650.94501,1,1,1,0,0,0
Male,Once or twice a week,Almost every day,15.92,Native,-.082,0,201-500 books,18,1.3862,110.1059,577.46289,641.59869,600.17151,0,1,1,0,0,0
Male,Once or twice a month,Almost every day,15.92,Native,.75,0,201-500 books,18,2.2673,110.1059,595.89478,618.8349,571.6131,0,1,0,0,0,0
Male,Never or hardly ever,Once or twice a week,16,Native,.4451,0,201-500 books,18,1.2189,110.1059,595.88989,629.8454,629.92517,0,1,1,0,0,0
Male,Never or hardly ever,Once or twice a month,16,Native,.0248,0,201-500 books,10,-.2095,110.1059,614.09052,639.64252,642.68872,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.25,Second-Generation,.1282,0,11-25 books,15,-.4831,105.1857,477.49051,520.24561,516.31262,0,0,0,0,0,0
Male,Never or hardly ever,Never or hardly ever,15.75,Native,1.398,0,101-200 books,18,1.4691,110.1059,606.26837,654.03088,620.82397,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.5,Native,-.1862,0,More than 500 books,13,-.0938,105.1857,544.87579,556.77832,540.88098,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.67,Native,-.9388,0,26-100 books,10,-1.3504,107.348,474.05179,471.8049,451.48911,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.83,Native,.3648,0,26-100 books,18,.106,107.348,303.4429,275.07101,291.4422,0,0,0,1,1,1
Female,Never or hardly ever,Never or hardly ever,15.67,Native,-1.4862,0,101-200 books,10,-1.0945,107.348,488.0116,537.75873,560.79968,0,0,0,0,0,0
Male,Once or twice a week,Once or twice a week,15.67,Second-Generation,.3171,0,0-10 books,10,-1.3887,107.348,486.5466,472.50449,448.21631,0,0,0,0,0,1
Male,Once or twice a month,Never or hardly ever,15.42,Native,2.5915,0,101-200 books,15,-.0265,107.348,460.69809,439.86292,423.10172,0,0,0,0,1,1
Male,Never or hardly ever,Never or hardly ever,15.42,Second-Generation,.0218,0,0-10 books,13,-.9114,107.348,406.06,336.41119,341.64651,0,0,0,1,1,1
Male,Never or hardly ever,Never or hardly ever,15.42,Native,-1.4235,0,0-10 books,10,-1.2586,107.348,457.24731,440.73651,383.68121,0,0,0,0,1,1
Female,Once or twice a week,Once or twice a week,16,Native,-1.4462,1,26-100 books,13,-.4368,88.54268999999999,460.2421,428.1441,442.97409,0,0,0,0,1,1
Male,Almost every day,Almost every day,15.83,Second-Generation,-.378,1,0-10 books,18,.8123,88.54268999999999,357.57089,343.87009,332.4071,0,0,0,1,1,1
Male,Once or twice a month,Once or twice a week,15.75,Second-Generation,.6642,1,11-25 books,3,-2.3808,88.54268999999999,453.17471,426.60129,420.0271,0,0,0,0,1,1
Female,Never or hardly ever,Never or hardly ever,16.08,Native,-.8058,1,11-25 books,18,-.5234,88.54268999999999,371.73779,331.1777,352.87161,0,0,0,1,1,1
Female,Never or hardly ever,Never or hardly ever,15.5,Native,1.398,0,101-200 books,18,.0902,88.54268999999999,442.5683,450.01471,461.733,0,0,0,1,0,0
Female,Almost every day,Every day,15.5,Native,-1.2097,0,26-100 books,10,-.5325,88.54268999999999,559.39563,554.4787,549.85358,0,0,0,0,0,0
Male,Almost every day,Almost every day,16.25,First-Generation,.485,0,26-100 books,15,-.3386,88.54268999999999,447.54129,461.1861,513.03583,0,0,0,1,0,0
Male,Every day,Every day,15.92,Native,-.7429,1,26-100 books,18,1.3145,88.54268999999999,474.0188,436.88739,405.31119,0,0,0,0,1,1
Female,Once or twice a month,Once or twice a month,15.92,Second-Generation,.6642,0,26-100 books,13,.2659,97.92468,462.16071,443.5762,484.52271,0,0,0,0,1,0
Female,Once or twice a week,Never or hardly ever,16.25,Native,.412,0,101-200 books,18,1.1746,97.92468,494.30341,502.59351,493.45471,0,0,0,0,0,0
Male,Once or twice a month,Once or twice a week,15.92,Native,.4438,0,26-100 books,18,1.0352,88.54268999999999,531.88953,497.41589,483.15601,0,0,0,0,0,0
Male,Once or twice a week,Once or twice a month,15.92,Native,.9357,0,26-100 books,18,.5505,88.54268999999999,509.42639,525.6405,511.2915,0,0,0,0,0,0
Male,Almost every day,Almost every day,16.33,Second-Generation,2.5915,0,26-100 books,13,-.3918,88.54268999999999,527.28131,509.46179,522.78833,0,0,0,0,0,0
Male,Once or twice a week,Once or twice a week,16,Second-Generation,.8154,0,26-100 books,18,.4054,88.54268999999999,436.73569,401.34271,436.4989,0,0,0,1,1,1
Male,Never or hardly ever,Almost every day,16.25,Second-Generation,.9357,0,11-25 books,18,-.3473,88.54268999999999,532.23822,443.45999,475.43869,0,0,0,0,1,0
Female,Once or twice a month,Once or twice a month,15.42,Native,-.5435,0,101-200 books,18,.2347,88.54268999999999,399.44711,372.78931,400.45459,0,0,0,1,1,1
Female,Almost every day,Never or hardly ever,15.5,Native,.0126,0,26-100 books,13,-1.001,88.54268999999999,437.48599,410.0032,391.18179,0,0,0,1,1,1
Male,Once or twice a month,Almost every day,15.67,Second-Generation,2.2154,0,11-25 books,10,-.4533,88.54268999999999,407.6449,351.09781,374.24301,0,0,0,1,1,1
Male,Almost every day,Almost every day,15.67,Second-Generation,.6642,0,26-100 books,18,1.1195,88.54268999999999,405.4437,408.48041,483.99741,0,0,0,1,1,0
Female,Once or twice a month,Never or hardly ever,15.5,Native,1.398,0,26-100 books,18,1.0474,104.7439,616.91278,582.44537,577.43829,1,0,0,0,0,0
Female,Once or twice a week,Never or hardly ever,15.5,Native,.4801,0,201-500 books,15,.3873,104.7439,578.62939,615.7876,621.73547,0,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.33,Native,.0901,0,201-500 books,18,1.6751,104.7439,519.00079,543.6709,584.67761,0,0,0,0,0,0
Male,Almost every day,Almost every day,15.75,Native,-.8219,0,101-200 books,18,1.3106,104.3414,685.35797,654.20569,631.01837,1,1,1,0,0,0
Male,Once or twice a week,Almost every day,15.42,Native,1.0269,0,101-200 books,18,1.4273,104.3414,607.24591,604.59418,600.5946,1,1,1,0,0,0
Female,Once or twice a week,Once or twice a week,15.83,Native,-.3824,0,101-200 books,13,-.5941,100.1722,632.43408,633.6665,612.85773,1,1,1,0,0,0
Female,Once or twice a month,Once or twice a week,15.92,Native,1.398,0,26-100 books,18,1.2252,100.1722,565.83313,548.28552,563.24591,0,0,0,0,0,0
Female,Once or twice a month,Never or hardly ever,16.17,Native,.6642,0,201-500 books,13,.1078,100.1722,570.74902,554.5564,558.80701,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16,Native,-.8913,0,11-25 books,18,.5433,100.1722,598.41998,569.01257,568.52179,0,0,0,0,0,0
Female,Once or twice a week,Never or hardly ever,16.25,Native,.2493,0,201-500 books,15,.114,100.1722,608.28552,669.66119,618.55402,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.58,Native,.2947,0,26-100 books,18,1.3707,100.1722,517.87061,504.2355,569.87927,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.08,Second-Generation,2.5915,0,101-200 books,18,1.5486,100.1722,481.4444,480.9118,551.1142,0,0,0,0,0,0
Female,Once or twice a month,Never or hardly ever,15.67,Native,.02,0,More than 500 books,18,1.6287,100.1722,653.45178,676.14288,679.07233,1,1,1,0,0,0
Female,Once or twice a week,Never or hardly ever,15.67,Native,.2947,0,201-500 books,18,1.5298,100.1722,685.41949,716.9118,676.44647,1,1,1,0,0,0
Female,Once or twice a week,Never or hardly ever,15.67,Native,-.4475,0,More than 500 books,18,1.2375,100.1722,634.27679,667.40118,604.70508,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.67,Native,.8589,0,201-500 books,18,1.7031,100.1722,604.18762,606.50787,586.21802,1,1,0,0,0,0
Male,Once or twice a week,Almost every day,16.17,Native,-.5242,0,101-200 books,18,1.3806,111.4092,666.97308,659.23608,628.2049,1,1,1,0,0,0
Male,Once or twice a month,Every day,15.92,Native,2.5915,0,More than 500 books,18,1.61,111.4092,605.31201,629.40948,604.51379,1,1,1,0,0,0
Male,Once or twice a week,Once or twice a week,16.08,Native,1.5043,0,More than 500 books,18,1.3808,111.4092,631.95972,607.87781,586.89532,1,1,0,0,0,0
Male,Never or hardly ever,Never or hardly ever,16,Native,.3812,0,More than 500 books,18,1.4211,111.4092,716.01361,696.86377,667.79907,1,1,1,0,0,0
Male,Almost every day,Every day,16,Native,2.5915,0,More than 500 books,18,1.904,111.4092,632.55048,614.76147,571.77411,1,1,0,0,0,0
Male,Every day,Every day,15.92,Native,.6642,0,26-100 books,15,.1138,111.4092,580.05591,605.08679,604.15021,0,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.42,Native,.2015,0,More than 500 books,18,1.0727,104.7439,581.02667,537.69098,563.05951,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.5,Native,-.3381,0,26-100 books,10,-1.1761,71.78163000000001,417.31689,429.0907,407.91669,0,0,0,1,1,1
Female,Never or hardly ever,Never or hardly ever,15.83,Native,-.0621,0,26-100 books,13,-.7538,71.78163000000001,437.5817,460.0567,433.724,0,0,0,1,0,1
Female,Almost every day,Never or hardly ever,15.42,Native,-.4725,0,26-100 books,13,-1.0703,71.78163000000001,506.92279,517.58783,547.69812,0,0,0,0,0,0
Female,Every day,Almost every day,15.75,Native,.9357,1,11-25 books,13,-.9742,71.78163000000001,478.1799,468.43649,462.16519,0,0,0,0,0,0
Male,Almost every day,Every day,15.67,Native,-1.0562,0,26-100 books,3,-1.5686,69.89073999999999,546.62543,593.22858,569.28369,0,0,0,0,0,0
Male,Every day,Every day,15.42,Native,.4904,0,0-10 books,13,-.8573,69.89073999999999,374.20349,345.9375,332.19989,0,0,0,1,1,1
Female,Never or hardly ever,Never or hardly ever,15.58,Second-Generation,-.0621,0,101-200 books,10,-.9216,71.78163000000001,407.13721,440.1843,471.1431,0,0,0,1,1,0
Female,Never or hardly ever,Never or hardly ever,15.58,Second-Generation,.4597,0,11-25 books,3,-2.4665,71.78163000000001,493.28281,514.37939,512.57141,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.58,Native,-.4092,0,26-100 books,13,.1647,71.78163000000001,536.61249,550.54163,572.85132,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.75,First-Generation,.1643,0,11-25 books,18,.6186,71.78163000000001,371.99091,336.45459,424.98041,0,0,0,1,1,1
Female,Never or hardly ever,Never or hardly ever,15.83,First-Generation,-.7194,0,26-100 books,18,.9602000000000001,71.78163000000001,471.17499,448.2247,439.07849,0,0,0,0,1,1
Female,Never or hardly ever,Never or hardly ever,16.17,Second-Generation,-.3776,0,0-10 books,10,-1.2599,71.78163000000001,389.8674,365.12839,362.5311,0,0,0,1,1,1
Male,Once or twice a week,Every day,15.67,Native,-.5626,0,201-500 books,13,-.0722,69.89073999999999,569.92352,546.89337,560.11823,0,0,0,0,0,0
Male,Never or hardly ever,Almost every day,15.83,Native,-1.3014,0,101-200 books,15,-.2435,69.89073999999999,505.59131,511.51071,506.07932,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.5,Native,.1434,0,11-25 books,18,.6439,71.78163000000001,484.20111,528.73352,548.5517,0,0,0,0,0,0
Female,Once or twice a week,Never or hardly ever,15.5,First-Generation,-1.5827,0,26-100 books,10,-1.0598,71.78163000000001,394.47241,373.75409,427.13159,0,0,0,1,1,1
Female,Once or twice a month,Never or hardly ever,15.5,Second-Generation,.0248,0,11-25 books,13,-.4414,71.78163000000001,442.07309,459.25171,463.8446,0,0,0,1,0,0
Male,Never or hardly ever,Never or hardly ever,16.08,Native,-.0621,0,101-200 books,10,-.9467,69.89073999999999,582.56543,608.54468,551.41962,0,1,0,0,0,0
Male,Once or twice a week,Almost every day,16.25,Native,-.9626,0,11-25 books,10,-1.3326,69.89073999999999,544.82813,593.61432,503.1673,0,0,0,0,0,0
Male,Once or twice a month,Almost every day,15.42,Second-Generation,1.0269,0,26-100 books,10,-.663,69.89073999999999,543.51703,557.21362,562.35687,0,0,0,0,0,0
Male,Once or twice a month,Once or twice a week,15.5,Native,-.0621,0,0-10 books,10,-1.1507,69.89073999999999,498.95419,504.6731,504.7951,0,0,0,0,0,0
Male,Never or hardly ever,Once or twice a week,16.33,Second-Generation,.6642,1,201-500 books,18,.164,69.89073999999999,445.53851,425.00909,472.33789,0,0,0,1,1,0
Male,Almost every day,Almost every day,15.67,Native,-.3381,0,101-200 books,13,.5348000000000001,157.8039,560.54279,579.17468,612.65118,0,0,1,0,0,0
Female,Once or twice a month,Once or twice a month,15.42,Second-Generation,.6642,0,101-200 books,13,-.0055,139.0758,339.8924,314.1012,339.30011,0,0,0,1,1,1
Female,Never or hardly ever,Never or hardly ever,16.33,Second-Generation,1.5043,0,11-25 books,13,-.4695,139.0758,544.39783,571.19568,597.05627,0,0,0,0,0,0
Female,Once or twice a month,Once or twice a month,15.92,Second-Generation,.412,0,101-200 books,13,-.2011,139.0758,504.00269,496.8934,523.53119,0,0,0,0,0,0
Male,Once or twice a month,Once or twice a month,16.17,Second-Generation,-.4538,0,26-100 books,10,-.8438,156.5644,480.8223,442.4939,434.88559,0,0,0,0,1,1
Male,Once or twice a month,Never or hardly ever,16.08,Second-Generation,2.5915,0,11-25 books,15,-.7272999999999999,156.5644,426.36081,417.45959,383.12961,0,0,0,1,1,1
Female,Once or twice a month,Once or twice a week,15.5,Native,.9646,0,26-100 books,10,-1.0737,109.6559,498.42609,526.82617,574.21021,0,0,0,0,0,0
Female,Once or twice a week,Never or hardly ever,15.67,Native,-.928,0,26-100 books,13,.1169,109.6559,539.42047,557.41827,529.3349,0,0,0,0,0,0
Female,Once or twice a week,Once or twice a week,15.42,Native,2.5915,0,101-200 books,13,-.5057,109.6559,464.07611,416.97961,423.00241,0,0,0,0,1,1
Male,Once or twice a week,Almost every day,15.58,Native,1.1245,0,26-100 books,15,.5693,109.6747,620.25488,614.29303,590.2016,1,1,0,0,0,0
Male,Almost every day,Almost every day,15.67,Native,.045,0,11-25 books,13,-.2454,109.6747,530.59631,550.58929,521.06921,0,0,0,0,0,0
Male,Once or twice a week,Never or hardly ever,15.75,Native,.2947,0,201-500 books,13,.3688,109.6747,530.5896,512.86292,539.72742,0,0,0,0,0,0
Female,Once or twice a week,Never or hardly ever,16,Native,.6642,0,101-200 books,15,.4688,110.4779,641.32703,640.18872,605.81012,1,1,1,0,0,0
Female,Once or twice a week,Never or hardly ever,15.83,Native,-.4747,0,101-200 books,13,-.5011,110.4779,675.65521,706.37439,615.9671,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.25,Native,-1.1579,0,201-500 books,13,-.6242,110.4779,571.40302,561.99188,589.60828,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.17,Native,.2048,0,101-200 books,15,.7801,110.4779,491.8895,481.013,515.68188,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16,Native,-.5558999999999999,0,26-100 books,10,-.8239,110.4779,561.6449,544.45728,580.60681,0,0,0,0,0,0
Female,Once or twice a month,Never or hardly ever,15.83,Native,.9646,0,More than 500 books,18,1.4639,110.4779,618.53571,626.28998,642.08789,1,1,1,0,0,0
Female,Once or twice a month,Never or hardly ever,16,Native,.2947,0,101-200 books,15,.4449,110.4779,524.35712,539.80603,537.349,0,0,0,0,0,0
Male,Never or hardly ever,Never or hardly ever,15.83,Native,.2774,0,11-25 books,10,-1.2132,105.4217,503.77081,536.97137,519.71997,0,0,0,0,0,0
Male,Almost every day,Almost every day,15.92,Native,-1.0891,0,26-100 books,13,.1035,105.4217,545.21088,571.30658,522.13818,0,0,0,0,0,0
Male,Almost every day,Once or twice a week,16.08,Native,-1.1064,0,101-200 books,13,-.5184,105.4217,543.526,497.79031,529.89221,0,0,0,0,0,0
Male,Once or twice a week,Every day,15.83,Native,.412,0,0-10 books,10,-.4072,105.4217,559.51318,574.4472,582.18237,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.75,Native,.4638,0,101-200 books,10,-.719,109.6559,469.53171,473.5426,460.98239,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.58,Native,1.398,0,26-100 books,10,-.2244,109.6559,486.0549,450.77209,541.88757,0,0,0,0,0,0
Male,Once or twice a month,Almost every day,15.5,Native,.9357,0,26-100 books,13,-.0762,109.6747,586.04321,582.6712,537.65997,0,0,0,0,0,0
Male,Almost every day,Almost every day,15.5,Native,2.5915,0,11-25 books,13,-1.0609,109.6747,551.73529,487.85391,491.9267,0,0,0,0,0,0
Male,Almost every day,Every day,15.67,Native,-.3381,0,11-25 books,13,-.2621,109.6747,527.83209,545.01648,552.28778,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.58,Native,.6642,0,0-10 books,13,-.8854,141.6046,495.02219,473.95261,489.64191,0,0,0,0,0,0
Female,Once or twice a week,Never or hardly ever,15.58,Native,-2.0518,0,26-100 books,15,.1253,141.6046,456.87689,434.3992,421.3804,0,0,0,0,1,1
Male,Every day,Every day,15.75,Native,-1.8419,0,0-10 books,18,-.0492,141.6289,455.397,475.12161,433.38599,0,0,0,0,0,1
Male,Once or twice a month,Never or hardly ever,16.25,Native,-.7862,0,11-25 books,10,-1.2261,141.6289,515.14063,536.53082,498.29871,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.17,Native,-.2808,0,26-100 books,15,-.4477,142.6662,429.15381,443.1445,457.5582,0,0,0,1,1,0
Female,Never or hardly ever,Never or hardly ever,16,Native,-.5351,0,26-100 books,13,.0193,142.6662,481.2471,482.75449,439.52328,0,0,0,0,0,1
Female,Once or twice a month,Never or hardly ever,15.92,Native,-.3381,0,26-100 books,15,.0614,142.6662,545.3241,593.27301,532.979,0,0,0,0,0,0
Male,Never or hardly ever,Every day,16.25,Native,-.7309,0,26-100 books,13,-.5639,136.1368,587.64227,592.51532,512.78741,0,0,0,0,0,0
Male,Once or twice a week,Almost every day,16.25,Second-Generation,.0068,0,More than 500 books,15,-.2219,136.1368,497.5607,548.6366,469.19159,0,0,0,0,0,0
Male,Once or twice a week,Never or hardly ever,16.08,Native,-1.8419,0,201-500 books,13,.1991,136.1368,516.35388,512.52222,478.07211,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.5,Native,.2947,0,26-100 books,15,-.0497,141.6046,418.68671,424.92191,408.0701,0,0,0,1,1,1
Male,Never or hardly ever,Never or hardly ever,15.5,Native,-1.0795,0,0-10 books,13,-.462,141.6289,477.37299,499.9458,435.784,0,0,0,0,0,1
Male,Every day,Every day,15.5,Native,2.5915,0,0-10 books,15,.3583,112.298,406.59,401.2421,425.8168,0,0,0,1,1,1
Male,Almost every day,Every day,15.42,First-Generation,2.5915,0,11-25 books,10,-1.5094,112.298,392.35419,377.12839,371.79568,0,0,0,1,1,1
Female,Never or hardly ever,Never or hardly ever,16.33,Second-Generation,.6642,0,11-25 books,10,-1.338,134.7644,444.8707,463.5787,484.55249,0,0,0,1,0,0
Female,Never or hardly ever,Never or hardly ever,15.58,Second-Generation,-.766,1,0-10 books,13,-.9643,134.7644,397.9881,375.33661,403.1348,0,0,0,1,1,1
Male,Every day,Every day,15.92,Native,2.5915,0,26-100 books,10,-.8027,112.298,460.61169,414.4202,369.31369,0,0,0,0,1,1
Male,Every day,Every day,15.58,Native,2.5991,0,26-100 books,10,-1.0695,112.298,486.5683,495.3808,478.18829,0,0,0,0,0,0
Male,Once or twice a week,Once or twice a week,15.5,Native,-2.0945,0,101-200 books,10,-.6185,112.298,446.88229,419.71219,466.72919,0,0,0,1,1,0
Male,Almost every day,Once or twice a week,15.42,Native,.0171,0,26-100 books,18,.9508,112.298,531.3587,508.4968,454.1362,0,0,0,0,0,0
Male,Once or twice a month,Almost every day,15.83,Native,-.3381,0,201-500 books,18,.4923,112.298,447.64951,409.90201,388.29111,0,0,0,1,1,1
Male,Every day,Every day,15.92,Native,.9646,0,26-100 books,10,-1.2576,112.298,454.14221,457.9827,436.76001,0,0,0,0,0,1
Male,Every day,Every day,15.5,Native,1.0269,1,11-25 books,13,-.6816,95.10508,515.21088,529.02069,498.1926,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.42,Native,-.1144,0,201-500 books,13,-.1626,95.10508,529.36877,564.67261,572.099,0,0,0,0,0,0
Female,Once or twice a week,Never or hardly ever,15.5,Native,.1052,0,101-200 books,18,.7433,95.10508,528.03949,530.4256,490.418,0,0,0,0,0,0
Female,Once or twice a month,Once or twice a week,15.33,Native,-1.0501,0,More than 500 books,18,1.6403,95.10508,545.97162,583.2796,589.40198,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.33,Native,-.4725,0,201-500 books,15,-.1835,95.10508,467.07629,459.9165,545.3288,0,0,0,0,0,0
Male,Once or twice a week,Every day,15.58,Native,-.0153,0,201-500 books,15,.2322,95.10508,570.617,587.43811,584.17352,0,0,0,0,0,0
Male,Once or twice a week,Once or twice a week,15.58,Native,-.7089,0,11-25 books,13,-.2838,95.10508,504.034,516.91119,547.50891,0,0,0,0,0,0
Male,Once or twice a week,Every day,15.42,Second-Generation,2.5915,0,201-500 books,15,.3022,95.10508,473.13611,466.2637,485.48871,0,0,0,0,0,0
Male,Once or twice a month,Never or hardly ever,15.67,Native,.3171,0,26-100 books,15,.3372,95.10508,483.85849,477.65921,475.31921,0,0,0,0,0,0
Male,Once or twice a week,Once or twice a week,15.75,Native,-.6334,0,11-25 books,10,-1.1317,95.10508,579.5332,610.53607,561.61121,0,1,0,0,0,0
Male,Every day,Every day,15.67,Native,-.0499,0,26-100 books,10,-.4369,95.10508,481.64951,452.53619,511.29721,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.25,Native,.1282,0,More than 500 books,18,1.3032,99.10548,507.0036,494.1713,568.04883,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.17,Native,.5301,0,11-25 books,15,.3242,99.10548,542.16962,580.31281,625.71777,0,0,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.67,Native,-.085,0,26-100 books,18,1.4857,99.10548,515.38123,581.71979,603.5376,0,0,1,0,0,0
Female,Almost every day,Almost every day,16,Native,.6642,0,101-200 books,18,1.2806,99.10548,605.51788,597.17682,689.17407,1,0,1,0,0,0
Male,Once or twice a month,Every day,15.92,Native,-.6196,0,101-200 books,15,.8243,95.10508,617.13342,646.85791,594.35449,1,1,0,0,0,0
Male,Every day,Every day,15.92,Native,2.5915,0,26-100 books,13,-.1676,95.10508,370.96179,314.62869,352.54901,0,0,0,1,1,1
Male,Once or twice a week,Once or twice a week,15.92,Native,.9357,0,26-100 books,18,.9422,95.10508,590.09912,601.95892,598.36688,0,1,0,0,0,0
Male,Never or hardly ever,Once or twice a month,16.08,Native,.5371,0,26-100 books,13,.0221,95.10508,603.98218,669.52808,650.87598,1,1,1,0,0,0
Male,Never or hardly ever,Every day,16,Native,-.4538,0,201-500 books,13,-.0978,95.10508,596.99689,626.55103,618.95398,0,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.58,Native,2.5915,0,201-500 books,10,.0026,95.10508,604.42261,609.20831,635.71558,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.42,Native,1.5611,0,26-100 books,18,.9915,95.10508,534.95349,508.72931,544.66748,0,0,0,0,0,0
Female,Almost every day,Never or hardly ever,15.67,Native,1.398,0,26-100 books,10,-.1115,95.10508,532.61761,536.35651,588.2757,0,0,0,0,0,0
Male,Once or twice a week,Once or twice a month,15.75,Native,.88,0,101-200 books,15,.286,95.10508,675.2049,688.38843,640.25,1,1,1,0,0,0
Male,Once or twice a week,Once or twice a week,15.33,Native,1.0269,0,201-500 books,13,-.4751,95.10508,521.5069,592.29541,556.87579,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.17,Native,.6642,0,26-100 books,13,-.2441,97.89447,518.6344,552.0351,592.4231,0,0,0,0,0,0
Female,Once or twice a week,Once or twice a week,15.92,Second-Generation,.4638,0,201-500 books,13,.1541,97.89447,548.98651,505.0192,539.94971,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.17,Second-Generation,.9357,0,26-100 books,18,.3942,97.89447,422.54099,379.50821,418.15689,0,0,0,1,1,1
Female,Once or twice a week,Never or hardly ever,16.08,Native,.9646,0,101-200 books,18,1.0083,97.89447,467.3175,502.34299,517.51477,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.92,Native,1.5043,0,101-200 books,10,-.334,97.89447,465.17911,475.95969,486.5972,0,0,0,0,0,0
Female,Once or twice a month,Never or hardly ever,16,Native,1.5611,0,More than 500 books,18,1.9233,97.89447,520.28851,504.87869,529.2785,0,0,0,0,0,0
Female,Once or twice a week,Never or hardly ever,15.58,Native,.2365,0,101-200 books,13,-.1187,97.89447,537.0097,570.57611,572.815,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.75,Native,.3171,0,0-10 books,10,-.3421,97.89447,423.10941,381.12189,417.42859,0,0,0,1,1,1
Female,Almost every day,Almost every day,15.83,Second-Generation,.412,0,26-100 books,10,-1.0135,97.89447,567.79327,579.21411,585.14819,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.92,Native,.6642,0,26-100 books,15,-1.0206,97.89447,475.3244,504.8735,494.5946,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.58,Native,.2493,0,101-200 books,18,1.2074,97.89447,508.05051,502.05289,546.72528,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.92,Second-Generation,.1282,0,0-10 books,10,-1.5609,97.89447,417.7699,357.03821,386.7395,0,0,0,1,1,1
Female,Never or hardly ever,Never or hardly ever,16.08,Native,1.5611,0,201-500 books,18,1.1399,97.89447,559.02161,596.67383,561.2431,0,0,0,0,0,0
